timestamp;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN
11.02.1999;0.8840169729999999;0.616601839;1.411421499;1.1312;0.6975;1.5966;1.621792115;1.433691756;2.289032258;0.708505574;0.626330953;0.43686584;3.75884017;4.252;6.096057348;2.663159213
12.02.1999;0.8893632159999999;0.6151725370000001;1.422269655;1.1244;0.6917;1.5992;1.625560214;1.44571346;2.311984965;0.7031015509999999;0.625312656;0.432528764;3.762184276;4.2302;6.115657077000001;2.645197599
13.02.1999;0.8893632159999999;0.6151725370000001;1.422269655;1.1244;0.6917;1.5992;1.625560214;1.44571346;2.311984965;0.7031015509999999;0.625312656;0.432528764;3.762184276;4.2302;6.115657077000001;2.645197599
14.02.1999;0.8893632159999999;0.6151725370000001;1.422269655;1.1244;0.6917;1.5992;1.625560214;1.44571346;2.311984965;0.7031015509999999;0.625312656;0.432528764;3.762184276;4.2302;6.115657077000001;2.645197599
15.02.1999;0.88983805;0.613543335;1.419291689;1.1238;0.6895;1.595;1.629876722;1.450326323;2.313270486;0.7045768029999999;0.626959248;0.432288401;3.791777896;4.2612;6.180130529;2.671598746
16.02.1999;0.894774517;0.613278454;1.429402291;1.1176;0.6854;1.5975;1.630580683;1.459002043;2.330755763;0.699593114;0.625978091;0.429045383;3.824892627;4.2747;6.236796032000001;2.675868545
17.02.1999;0.888651915;0.610770461;1.419443704;1.1253;0.6873;1.5973;1.637276299;1.4549687180000002;2.324021534;0.7045013459999999;0.62605647;0.430288612;3.802541545;4.279;6.225811145;2.678895636
18.02.1999;0.89031339;0.611734331;1.42289886;1.1232;0.6871;1.5982;1.634696551;1.455392228;2.326007859;0.70279064;0.625703917;0.429921161;3.814102564;4.284;6.234900306;2.68051558
19.02.1999;0.8958165370000001;0.612559348;1.431693989;1.1163;0.6838;1.5982;1.6324948819999998;1.462415911;2.337233109;0.698473282;0.625703917;0.427856338;3.815193049;4.2589;6.228283124;2.664810412
20.02.1999;0.8958165370000001;0.612559348;1.431693989;1.1163;0.6838;1.5982;1.6324948819999998;1.462415911;2.337233109;0.698473282;0.625703917;0.427856338;3.815193049;4.2589;6.228283124;2.664810412
21.02.1999;0.8958165370000001;0.612559348;1.431693989;1.1163;0.6838;1.5982;1.6324948819999998;1.462415911;2.337233109;0.698473282;0.625703917;0.427856338;3.815193049;4.2589;6.228283124;2.664810412
22.02.1999;0.909752547;0.617631004;1.454330422;1.0992;0.6789;1.5986;1.619089704;1.4729709830000002;2.3546914130000003;0.6876016509999999;0.6255473539999999;0.424684099;3.876273654;4.2608;6.276034762;2.665332166
23.02.1999;0.911660133;0.619564227;1.4544625759999998;1.0969;0.6796;1.5954;1.614037669;1.471453796;2.347557387;0.687539175;0.626802056;0.425974677;3.866168293;4.2408;6.24014126;2.658142159
24.02.1999;0.906043309;0.62362961;1.444233034;1.1037;0.6883;1.594;1.603515909;1.45285486;2.315850647;0.6924090340000001;0.627352572;0.431806775;3.879043218;4.2813;6.220107511;2.685884567
25.02.1999;0.906536126;0.624422083;1.4418457080000002;1.1031;0.6888;1.5905;1.601480836;1.451800232;2.30908827;0.6935554859999999;0.628733103;0.433071361;3.902728674;4.3051;6.25014518;2.7067588810000003
26.02.1999;0.907605736;0.623797422;1.442185515;1.1018;0.6873;1.589;1.603084534;1.4549687180000002;2.311945293;0.6933920709999999;0.629326621;0.432536186;3.946451262;4.3482;6.32649498;2.736438011
27.02.1999;0.907605736;0.623797422;1.442185515;1.1018;0.6873;1.589;1.603084534;1.4549687180000002;2.311945293;0.6933920709999999;0.629326621;0.432536186;3.946451262;4.3482;6.32649498;2.736438011
28.02.1999;0.907605736;0.623797422;1.442185515;1.1018;0.6873;1.589;1.603084534;1.4549687180000002;2.311945293;0.6933920709999999;0.629326621;0.432536186;3.946451262;4.3482;6.32649498;2.736438011
01.03.1999;0.910249408;0.621609321;1.450027308;1.0986;0.6829;1.5930000000000002;1.608727486;1.464343242;2.332698785;0.689642185;0.6277463910000001;0.42868801;3.920808302;4.3074;6.3075120810000005;2.703954802
02.03.1999;0.918526683;0.621291449;1.461559658;1.0887;0.6764;1.5912;1.609550562;1.478415139;2.352454169;0.684200603;0.628456511;0.425087984;3.968953798;4.3210000000000015;6.388231816;2.715560583
03.03.1999;0.917515368;0.6168455820000001;1.461234976;1.0899;0.6723;1.5926;1.621151272;1.487431206;2.368882939;0.684352631;0.627904056;0.422139897;3.979264153;4.337;6.450989142;2.723219892
04.03.1999;0.920301859;0.622032027;1.461715443;1.0866;0.6759;1.5883;1.607634265;1.479508803;2.349903832;0.684127684;0.629603979;0.42554933;3.965856801;4.3093;6.375647285;2.713152427
05.03.1999;0.923020122;0.621838656;1.468709618;1.0834;0.6737;1.5912;1.608134184;1.484340211;2.3618821430000003;0.6808697840000001;0.628456511;0.423391151;3.921912498;4.249;6.306961556;2.670311714
06.03.1999;0.923020122;0.621838656;1.468709618;1.0834;0.6737;1.5912;1.608134184;1.484340211;2.3618821430000003;0.6808697840000001;0.628456511;0.423391151;3.921912498;4.249;6.306961556;2.670311714
07.03.1999;0.923020122;0.621838656;1.468709618;1.0834;0.6737;1.5912;1.608134184;1.484340211;2.3618821430000003;0.6808697840000001;0.628456511;0.423391151;3.921912498;4.249;6.306961556;2.670311714
08.03.1999;0.916758343;0.621195453;1.4606710669999998;1.0908;0.6776;1.5933;1.609799292;1.47579693;2.351387249;0.684616833;0.627628193;0.425280864;3.902456912;4.2568;6.282172373;2.671687692
09.03.1999;0.920556016;0.621743533;1.466537789;1.0863;0.6754;1.5931;1.608380219;1.480604087;2.35875037;0.6818780990000001;0.627706986;0.423953299;3.930958299;4.2702;6.32247557;2.680434373
10.03.1999;0.912991874;0.615904319;1.4620651880000002;1.0953;0.6746;1.6014;1.623628817;1.482359917;2.373851171;0.683964032;0.624453603;0.421256401;3.938829544;4.3142;6.395197154;2.694017735
11.03.1999;0.918189331;0.6146359379999999;1.466531999;1.0891;0.6694;1.5972;1.626979385;1.4938751119999998;2.386017329;0.681880791;0.6260956670000001;0.41910844;3.952805068;4.305;6.431132357;2.695341848
12.03.1999;0.914745701;0.611598976;1.461306257;1.0932;0.6686;1.5975;1.635058331;1.495662579;2.389320969;0.6843192490000001;0.625978091;0.418528952;3.93294914;4.2995;6.430601256;2.691392801
13.03.1999;0.914745701;0.611598976;1.461306257;1.0932;0.6686;1.5975;1.635058331;1.495662579;2.389320969;0.6843192490000001;0.625978091;0.418528952;3.93294914;4.2995;6.430601256;2.691392801
14.03.1999;0.914745701;0.611598976;1.461306257;1.0932;0.6686;1.5975;1.635058331;1.495662579;2.389320969;0.6843192490000001;0.625978091;0.418528952;3.93294914;4.2995;6.430601256;2.691392801
15.03.1999;0.913325418;0.615489999;1.462233994;1.0949;0.6739;1.601;1.624721769;1.4838996880000002;2.375723401;0.683885072;0.624609619;0.420924422;3.936706549;4.3103;6.396052827;2.6922548410000005
16.03.1999;0.917347032;0.614897716;1.467296578;1.0901;0.6703;1.5995;1.6262867369999998;1.491869312;2.386244965;0.681525477;0.625195374;0.419068459;3.954407853;4.3107;6.4310010439999985;2.695029697
17.03.1999;0.911909539;0.614991793;1.457869779;1.0966;0.6744;1.5987;1.62603796;1.482799526;2.370551601;0.68593232;0.625508225;0.421842747;3.927594383;4.307;6.3864175560000005;2.694063927
18.03.1999;0.908100254;0.613875772;1.4506901559999998;1.1012;0.6759999999999999;1.5975;1.628994083;1.479289941;2.363165681;0.689327074;0.625978091;0.423161189;3.913912096;4.31;6.375739645;2.697965571
19.03.1999;0.916170408;0.61456711;1.464590014;1.0915;0.6708;1.5986;1.627161598;1.490757305;2.383124627;0.682784937;0.6255473539999999;0.419617165;3.905359597;4.2627;6.354651163;2.666520706
20.03.1999;0.916170408;0.61456711;1.464590014;1.0915;0.6708;1.5986;1.627161598;1.490757305;2.383124627;0.682784937;0.6255473539999999;0.419617165;3.905359597;4.2627;6.354651163;2.666520706
21.03.1999;0.916170408;0.61456711;1.464590014;1.0915;0.6708;1.5986;1.627161598;1.490757305;2.383124627;0.682784937;0.6255473539999999;0.419617165;3.905359597;4.2627;6.354651163;2.666520706
22.03.1999;0.920471281;0.614598675;1.469624448;1.0864;0.6677;1.5966;1.627078029;1.497678598;2.39119365;0.680445948;0.626330953;0.418201178;3.94007732;4.2805;6.41081324;2.681009646
23.03.1999;0.917767988;0.615455213;1.463381057;1.0896;0.6706;1.5945;1.6248136;1.4912019090000002;2.377721444;0.683349012;0.627155848;0.420570712;3.936123348;4.2888;6.395466746;2.689746002
24.03.1999;0.915080527;0.608803075;1.455710103;1.0928;0.6653;1.5908;1.642567263;1.503081317;2.391101759;0.686949962;0.628614534;0.418217249;3.982521962;4.3521;6.541560197999999;2.735793312
25.03.1999;0.91759956;0.611855386;1.4630207380000002;1.0898;0.6668;1.5944;1.634373125;1.49970006;2.391121776;0.6835173109999999;0.627195183;0.418213748;3.960818499;4.3165;6.4734553089999975;2.707288008
26.03.1999;0.924641701;0.614886731;1.476190476;1.0815;0.665;1.5965;1.62631579;1.503759399;2.40075188;0.677419355;0.626370185;0.416536173;3.954045307;4.2763;6.430526316;2.678546821
27.03.1999;0.924641701;0.614886731;1.476190476;1.0815;0.665;1.5965;1.62631579;1.503759399;2.40075188;0.677419355;0.626370185;0.416536173;3.954045307;4.2763;6.430526316;2.678546821
28.03.1999;0.924641701;0.614886731;1.476190476;1.0815;0.665;1.5965;1.62631579;1.503759399;2.40075188;0.677419355;0.626370185;0.416536173;3.954045307;4.2763;6.430526316;2.678546821
29.03.1999;0.935278713;0.618686869;1.491114852;1.0692;0.6615;1.5943;1.616326531;1.511715797;2.410128496;0.670639152;0.6272345229999999;0.414915637;3.998971193;4.2757;6.463643235;2.68186665
30.03.1999;0.933619643;0.6197367189999999;1.4896835030000002;1.0711;0.6638;1.5956;1.61358843;1.506477855;2.403736065;0.67128353;0.62672349;0.4160190520000001;3.975352441;4.258;6.414582706;2.668588619
31.03.1999;0.93092534;0.620275554;1.487711786;1.0742;0.6663;1.5981;1.612186703;1.500825454;2.398469158;0.672173206;0.62574307;0.416932608;3.998045057;4.2947;6.445595077;2.687378762
01.04.1999;0.928332714;0.621054586;1.4813405119999998;1.0772;0.669;1.5957;1.610164425;1.4947683109999998;2.385201794;0.675064235;0.626684214;0.419251739;4.027107315;4.338;6.484304933;2.71855612
02.04.1999;0.928332714;0.623839584;1.482825845;1.0772;0.672;1.5973;1.602976191;1.488095238;2.376934524;0.67438803;0.62605647;0.420709948;4.038247308;4.35;6.473214286;2.7233456460000003
03.04.1999;0.928332714;0.623839584;1.482825845;1.0772;0.672;1.5973;1.602976191;1.488095238;2.376934524;0.67438803;0.62605647;0.420709948;4.038247308;4.35;6.473214286;2.7233456460000003
04.04.1999;0.928332714;0.623839584;1.482825845;1.0772;0.672;1.5973;1.602976191;1.488095238;2.376934524;0.67438803;0.62605647;0.420709948;4.038247308;4.35;6.473214286;2.7233456460000003
05.04.1999;0.930059524;0.623325893;1.485119048;1.0752;0.6702;1.5968;1.604297225;1.492091913;2.382572367;0.6733466929999999;0.626252505;0.419714429;4.026506696;4.3293;6.459713517999999;2.71123497
06.04.1999;0.932314003;0.630151035;1.487040835;1.0726;0.6759;1.595;1.5869211419999998;1.479508803;2.359816541;0.672476489;0.626959248;0.423761756;4.022282305;4.3143;6.383044829;2.704890282
07.04.1999;0.924898261;0.626341103;1.475397706;1.0812;0.6772;1.5952;1.596574129;1.476668636;2.355581807;0.67778335;0.626880642;0.424523571;3.982149464;4.3055;6.35779681;2.699034604
08.04.1999;0.924385284;0.622203735;1.475134036;1.0818;0.6731;1.5958;1.607190611;1.485663349;2.370821572;0.677904499;0.626644943;0.421794711;3.968201146;4.2928;6.377655623;2.6900614110000003
09.04.1999;0.927815921;0.623863426;1.481536463;1.0778;0.6724;1.5968;1.6029149319999998;1.487209994;2.374776919;0.67497495;0.626252505;0.421092184;3.982000371;4.2918;6.382807852999999;2.6877505010000005
10.04.1999;0.927815921;0.623863426;1.481536463;1.0778;0.6724;1.5968;1.6029149319999998;1.487209994;2.374776919;0.67497495;0.626252505;0.421092184;3.982000371;4.2918;6.382807852999999;2.6877505010000005
11.04.1999;0.927815921;0.623863426;1.481536463;1.0778;0.6724;1.5968;1.6029149319999998;1.487209994;2.374776919;0.67497495;0.626252505;0.421092184;3.982000371;4.2918;6.382807852999999;2.6877505010000005
12.04.1999;0.920217171;0.6186620039999999;1.475108126;1.0867;0.6723;1.6030000000000002;1.616391492;1.487431206;2.384352224;0.677916407;0.623830318;0.419401123;3.96411153;4.3078;6.4075561510000005;2.687336245
13.04.1999;0.928936368;0.6196934510000001;1.489270785;1.0765;0.6671;1.6032;1.613701094;1.499025633;2.403237895;0.671469561;0.623752495;0.416105289;3.996562935;4.3023;6.449257982000001;2.683570359
14.04.1999;0.92704181;0.618058775;1.4880875130000002;1.0787;0.6667;1.6052;1.6179691019999998;1.499925004;2.407679616;0.6720034890000001;0.62297533;0.415337653;3.977472884;4.2905;6.4354282289999984;2.6728756540000003
15.04.1999;0.927127758;0.6195067679999999;1.48664936;1.0786;0.6682;1.6035;1.614187369;1.4965579169999998;2.39973062;0.67265357;0.623635797;0.416713439;3.973762284;4.2861;6.4143968870000005;2.672965388
16.04.1999;0.937382827;0.621766029;1.5023434569999998;1.0668;0.6633;1.6027;1.608322026;1.507613448;2.4162520730000003;0.665626755;0.623947089;0.413864104;4.015560555;4.2838;6.458314487999999;2.672864541
17.04.1999;0.937382827;0.621766029;1.5023434569999998;1.0668;0.6633;1.6027;1.608322026;1.507613448;2.4162520730000003;0.665626755;0.623947089;0.413864104;4.015560555;4.2838;6.458314487999999;2.672864541
18.04.1999;0.937382827;0.621766029;1.5023434569999998;1.0668;0.6633;1.6027;1.608322026;1.507613448;2.4162520730000003;0.665626755;0.623947089;0.413864104;4.015560555;4.2838;6.458314487999999;2.672864541
19.04.1999;0.940203084;0.619217751;1.505735239;1.0636;0.6586;1.6015;1.614940784;1.518372305;2.431673246;0.664127381;0.6244146110000001;0.411239463;4.010624295;4.2657;6.476920741;2.663565407
20.04.1999;0.939319932;0.6189179029999999;1.5066691719999998;1.0646;0.6589;1.604;1.615723175;1.517680984;2.434360298;0.663715711;0.623441397;0.410785536;4.0085478110000015;4.2675;6.476703597;2.66053616
21.04.1999;0.944643869;0.622803703;1.511430191;1.0586;0.6593;1.6;1.6056423480000002;1.5167602;2.42681632;0.661625;0.625;0.4120625;4.0168146610000015;4.2522;6.449567723;2.657625
22.04.1999;0.945090256;0.6223419339999999;1.5130895;1.0581;0.6585;1.601;1.606833713;1.518602885;2.431283219;0.660899438;0.624609619;0.411305434;4.029959361;4.2641;6.475474563;2.663397876
23.04.1999;0.940379914;0.6190520970000001;1.506770735;1.0634;0.6583;1.6023;1.61537293;1.5190642559999998;2.4339966580000003;0.663670973;0.624102852;0.410846908;4.006770735;4.2608;6.472428984;2.659177432
24.04.1999;0.940379914;0.6190520970000001;1.506770735;1.0634;0.6583;1.6023;1.61537293;1.5190642559999998;2.4339966580000003;0.663670973;0.624102852;0.410846908;4.006770735;4.2608;6.472428984;2.659177432
25.04.1999;0.940379914;0.6190520970000001;1.506770735;1.0634;0.6583;1.6023;1.61537293;1.5190642559999998;2.4339966580000003;0.663670973;0.624102852;0.410846908;4.006770735;4.2608;6.472428984;2.659177432
26.04.1999;0.942151875;0.618899567;1.50998681;1.0614;0.6569;1.6027;1.615771046;1.52230172;2.439792967;0.6622574410000001;0.623947089;0.409870843;3.992557;4.2377;6.451058;2.64410058
27.04.1999;0.940733772;0.6196613360000001;1.509595485;1.063;0.6587;1.6047;1.6137847280000002;1.5181417940000002;2.4361621380000003;0.662429115;0.62316944;0.41048171;3.994073377;4.2457;6.445574617;2.64579049
28.04.1999;0.937558597;0.617194825;1.508344272;1.0666;0.6583;1.6088;1.620233936;1.5190642559999998;2.443870576;0.662978618;0.6215813029999999;0.409186972;3.986686668;4.2522;6.459365031;2.643088016
29.04.1999;0.943040362;0.620897774;1.51565447;1.0604;0.6584;1.6072;1.610571081;1.518833536;2.4410692590000003;0.659780986;0.6222001;0.409656546;3.984062618;4.2247;6.416616039;2.628608761
30.04.1999;0.943663301;0.620081155;1.5205246769999998;1.0597;0.6571;1.6113;1.6126921319999998;1.521838381;2.452138183;0.657667722;0.620616893;0.407807361;3.952345003;4.1883;6.37391569;2.599329734
01.05.1999;0.943663301;0.620081155;1.5205246769999998;1.0597;0.6571;1.6113;1.6126921319999998;1.521838381;2.452138183;0.657667722;0.620616893;0.407807361;3.952345003;4.1883;6.37391569;2.599329734
02.05.1999;0.943663301;0.620081155;1.5205246769999998;1.0597;0.6571;1.6113;1.6126921319999998;1.521838381;2.452138183;0.657667722;0.620616893;0.407807361;3.952345003;4.1883;6.37391569;2.599329734
03.05.1999;0.94437624;0.620549627;1.521484559;1.0589;0.6571;1.6111;1.611474661;1.521838381;2.451833815;0.6572528089999999;0.620693936;0.407857985;3.943998489;4.1763;6.35565363;2.592204084
04.05.1999;0.946611132;0.620314275;1.523854601;1.0564;0.6553;1.6098;1.6120860680000002;1.526018617;2.45658477;0.656230588;0.62119518;0.407069201;3.94812571;4.1708;6.36471845;2.590880855
05.05.1999;0.937470704;0.614230805;1.5037967559999998;1.0667;0.6552;1.6041;1.6280525030000002;1.526251526;2.448260073;0.66498348;0.623402531;0.408453338;3.915346395;4.1765;6.3743894989999985;2.603640671
06.05.1999;0.926011668;0.611260302;1.489026762;1.0799;0.6601;1.608;1.635964248;1.514921982;2.435994546;0.671579602;0.621890547;0.41050995;3.889434207;4.2002;6.362975307;2.612064677
07.05.1999;0.927127758;0.612831448;1.49063601;1.0786;0.6609999999999999;1.6078;1.631770045;1.512859304;2.432375189;0.670854584;0.621967907;0.411120786;3.899777489;4.2063;6.363540091;2.616183605
08.05.1999;0.927127758;0.612831448;1.49063601;1.0786;0.6609999999999999;1.6078;1.631770045;1.512859304;2.432375189;0.670854584;0.621967907;0.411120786;3.899777489;4.2063;6.363540091;2.616183605
09.05.1999;0.927127758;0.612831448;1.49063601;1.0786;0.6609999999999999;1.6078;1.631770045;1.512859304;2.432375189;0.670854584;0.621967907;0.411120786;3.899777489;4.2063;6.363540091;2.616183605
10.05.1999;0.931532371;0.615183978;1.497438286;1.0735;0.6604;1.6075;1.625529982;1.514233798;2.43413083;0.667807154;0.6220839810000001;0.410824261;3.904797392;4.1918;6.347365233;2.607651633
11.05.1999;0.931792769;0.6167536339999999;1.498509132;1.0732;0.6619;1.6082;1.62139296;1.510802236;2.429672156;0.667329934;0.621813207;0.411578162;3.899645919;4.1851;6.322858438;2.602350454
12.05.1999;0.939408173;0.617848755;1.507937999;1.0645;0.6577;1.6052;1.618519082;1.520450053;2.440626425;0.663157239;0.62297533;0.409730875;3.918929075;4.1717;6.342861487;2.598866185
13.05.1999;0.94144229;0.6175861420000001;1.507531538;1.0622;0.6559999999999999;1.6013;1.619207317;1.524390244;2.441006098;0.66333604;0.6244926;0.409667145;3.951892299;4.1977;6.398932927000001;2.621432586
14.05.1999;0.936680405;0.618302735;1.5005620080000002;1.0676;0.6601;1.602;1.617330708;1.514921982;2.426905014;0.666416979;0.624219725;0.412047441;3.928156613;4.1937;6.353128314;2.617790262
